['"1421174878460"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174878571"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174878673"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174878767"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174878874"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174878964"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"510"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879070"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879177"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174879271"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879377"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879467"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879578"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174879668"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879775"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879869"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"510"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174879971"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174880082"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174880172"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880278"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880373"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880479"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880573"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"510"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880676"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880770"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880876"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"510"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174880983"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
['"1421174881077"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"511"'],24,203,0.118,0.0011864691695
['"1421174881183"', '"736"', '"533"', '"736"', '"18"', '"203"', '"3"', '"s0000"', '"509"', '"509"', '"510"'],24,203,0.118,0.0011888588355
