
1422456465137,"1023","21","20","255","0","1","s0000","60","20","95"
1422456465243,"1023","20","20","255","0","1","s0000","62","19","97"
1422456465350,"1023","20","19","255","0","1","s0000","63","19","98"
1422456465572,"1023","17","16","255","0","1","s0000","79","16","117"
1422456465682,"142","12","11","18","39","3","s0000","65","12","116"
1422456465776,"380","7","7","18","39","3","s0000","54","8","103"
1422456465886,"655","6","6","18","39","3","s0000","55","6","98"
1422456465977,"891","8","7","18","39","3","s0000","52","8","93"
1422456466087,"1023","7","6","18","39","3","s0000","54","7","93"
1422456466181,"1023","17","17","18","39","1","s0000","58","17","91"
1422456466271,"1023","20","20","18","39","1","s0000","60","19","93"
1422456466382,"1023","19","19","18","39","1","s0000","62","19","96"
1422456466484,"1023","20","20","18","39","1","s0000","62","19","97"
1422456466574,"1023","21","21","18","39","1","s0000","61","20","96"
1422456466685,"1023","19","19","18","39","1","s0000","63","19","98"
1422456466776,"1023","20","21","18","39","1","s0000","60","20","96"
1422456466878,"1023","19","19","18","39","1","s0000","62","19","96"
1422456466988,"1023","19","19","18","39","1","s0000","63","18","97"
1422456467082,"1023","21","21","18","39","1","s0000","61","20","95"
1422456467189,"1023","19","19","18","39","1","s0000","62","18","97"
1422456467280,"1023","21","20","18","39","1","s0000","60","20","96"
1422456467386,"1023","19","19","18","39","1","s0000","62","19","97"
1422456467480,"1023","21","20","18","39","1","s0000","60","20","95"
1422456467586,"1023","19","19","18","39","1","s0000","62","18","96"
1422456467680,"1023","20","20","18","39","1","s0000","60","20","95"
1422456467783,"1023","19","19","18","39","1","s0000","62","18","95"
1422456467893,"1023","19","19","18","39","1","s0000","62","18","98"
1422456467983,"1023","21","21","18","39","1","s0000","60","20","95"
1422456468090,"1023","19","19","18","39","1","s0000","62","19","96"
1422456468180,"1023","21","20","18","39","1","s0000","60","20","95"
1422456468286,"1023","20","19","18","39","1","s0000","62","19","96"
1422456468393,"1023","20","19","18","39","1","s0000","63","19","98"
1422456468483,"1023","20","20","18","39","1","s0000","61","20","97"
1422456468594,"1023","20","19","18","39","1","s0000","63","19","97"
1422456468684,"1023","21","20","18","39","1","s0000","60","20","96"
1422456468790,"1023","19","19","18","39","1","s0000","62","18","97"
1422456468884,"1023","20","20","18","39","1","s0000","61","20","96"
1422456468991,"1023","19","19","18","39","1","s0000","62","19","97"
1422456469085,"1023","21","21","18","39","1","s0000","62","21","96"
1422456469191,"1023","19","19","18","39","1","s0000","62","19","97"
1422456469281,"1023","21","21","18","39","1","s0000","60","20","95"
1422456469392,"1023","20","19","18","39","1","s0000","63","19","97"
1422456469499,"1023","19","19","18","39","1","s0000","62","18","98"
1422456469589,"1023","21","21","18","39","1","s0000","61","20","96"
1422456469695,"1023","19","19","18","39","1","s0000","62","19","97"
1422456469789,"1023","20","20","18","39","1","s0000","60","19","95"
1422456469896,"1023","19","19","18","39","1","s0000","62","19","97"
1422456469986,"1023","21","20","18","39","1","s0000","61","20","95"
1422456470092,"1023","19","19","18","39","1","s0000","62","18","97"
1422456470187,"1023","21","20","18","39","1","s0000","60","20","93"
1422456470293,"1023","19","19","18","39","1","s0000","61","18","95"
1422456470395,"1023","19","19","18","39","1","s0000","62","19","96"
1422456470490,"1023","20","20","18","39","1","s0000","60","19","95"
1422456470596,"1023","19","19","18","39","1","s0000","62","18","97"
1422456470686,"1023","20","20","18","39","1","s0000","60","20","95"
1422456470797,"1023","19","19","18","39","1","s0000","63","19","98"
1422456470887,"1023","20","20","18","39","1","s0000","61","20","95"
1422456470994,"1023","20","20","18","39","1","s0000","62","19","96"
1422456471088,"1023","21","20","18","39","1","s0000","60","20","94"
1422456471194,"1023","19","19","18","39","1","s0000","62","19","97"
1422456471301,"1023","19","19","18","39","1","s0000","63","19","97"
1422456471391,"1023","21","20","18","39","1","s0000","61","20","96"
1422456471497,"1023","20","20","18","39","1","s0000","63","19","98"
1422456471592,"1023","21","21","18","39","1","s0000","61","20","96"
1422456471698,"1023","19","19","18","39","1","s0000","62","18","97"
1422456471788,"1023","21","20","18","39","1","s0000","60","20","95"
1422456471899,"1023","20","19","18","39","1","s0000","63","19","97"
1422456471989,"1023","20","20","18","39","1","s0000","60","20","95"
1422456472095,"1023","20","19","18","39","1","s0000","63","19","96"
1422456472206,"1023","20","19","18","39","1","s0000","63","19","98"
1422456472296,"1023","21","20","18","39","1","s0000","61","20","96"
1422456472402,"1023","19","19","18","39","1","s0000","62","18","98"
1422456472493,"1023","20","20","18","39","1","s0000","61","20","95"
1422456472599,"1023","19","19","18","39","1","s0000","63","18","97"
1422456472694,"1023","20","20","18","39","1","s0000","61","20","96"
1422456472800,"1023","19","19","18","39","1","s0000","62","19","98"
1422456472906,"1023","19","19","18","39","1","s0000","63","18","98"
1422456472997,"1023","20","20","18","39","1","s0000","61","20","96"
1422456473103,"1023","19","19","18","39","1","s0000","62","18","98"
1422456473193,"1023","20","20","18","39","1","s0000","60","19","94"
1422456473299,"1023","19","19","18","39","1","s0000","62","19","97"
1422456473406,"1023","19","19","18","39","1","s0000","62","18","97"
1422456473496,"1023","20","19","18","39","1","s0000","61","19","96"
1422456473603,"1023","19","18","18","39","1","s0000","62","18","97"
1422456473693,"1023","21","21","18","39","1","s0000","60","21","95"
1422456473799,"1023","20","19","18","39","1","s0000","62","19","96"
1422456473910,"1023","18","18","18","39","1","s0000","63","17","97"
1422456474000,"1023","20","19","18","39","1","s0000","61","19","95"
1422456474094,"1023","20","20","18","39","1","s0000","60","19","95"
1422456474204,"1023","20","20","18","39","1","s0000","63","19","97"
1422456474311,"1023","19","19","18","39","1","s0000","63","18","98"
1422456474401,"1023","20","20","18","39","1","s0000","60","20","96"
1422456474508,"1023","19","19","18","39","1","s0000","62","18","97"
1422456474598,"1023","19","19","18","39","1","s0000","59","19","94"
1422456474704,"1023","19","19","18","39","1","s0000","62","19","95"
1422456474799,"1023","19","19","18","39","1","s0000","59","18","93"
1422456474901,"1023","20","20","18","39","1","s0000","63","19","97"
1422456475012,"1023","19","18","18","39","1","s0000","63","18","98"
1422456475102,"1023","20","20","18","39","1","s0000","61","19","96"
1422456475208,"1023","19","18","18","39","1","s0000","63","18","98"
1422456475302,"1023","21","21","18","39","1","s0000","61","21","96"
1422456475405,"1023","19","19","18","39","1","s0000","62","19","96"
1422456475511,"1023","19","19","18","39","1","s0000","62","18","96"
1422456475605,"1023","20","20","18","39","1","s0000","60","19","94"
1422456475716,"0","8","8","18","-38","3","s0000","56","8","94"
1422456475814,"0","7","6","18","-38","3","s0000","52","7","90"
1422456475908,"0","7","6","18","-38","3","s0000","51","7","87"
1422456476015,"0","7","6","18","-38","3","s0000","55","7","92"
1422456476109,"0","7","7","18","-38","3","s0000","52","8","90"
1422456476216,"0","7","6","18","-38","3","s0000","54","7","90"
1422456476306,"0","8","7","18","-38","3","s0000","51","8","87"
1422456476416,"0","7","7","18","-38","3","s0000","54","7","89"
1422456476506,"0","8","7","18","-38","3","s0000","51","8","87"
1422456476613,"0","7","7","18","-38","3","s0000","54","7","90"
1422456476707,"0","8","8","18","-38","3","s0000","52","9","88"
1422456476813,"0","8","7","18","-38","3","s0000","54","8","91"
1422456476920,"0","8","8","18","-38","3","s0000","56","8","94"
1422456477010,"0","8","7","18","-38","3","s0000","54","8","93"
1422456477121,"0","7","6","18","-38","3","s0000","57","7","95"
1422456477211,"0","7","7","18","-38","3","s0000","53","7","91"
1422456477317,"0","7","6","18","-38","3","s0000","54","7","92"
1422456477420,"0","8","7","18","-38","3","s0000","55","8","93"
1422456477514,"0","8","8","18","-38","3","s0000","53","9","92"
1422456477620,"0","7","7","18","-38","3","s0000","55","7","93"
1422456477711,"0","8","7","18","-38","3","s0000","52","8","90"
1422456477817,"0","8","7","18","-38","3","s0000","56","8","93"
1422456477924,"0","7","6","18","-38","3","s0000","55","7","93"
1422456478018,"0","9","8","18","-38","3","s0000","54","9","93"
1422456478124,"0","7","7","18","-38","3","s0000","55","7","94"
1422456478214,"0","8","7","18","-38","3","s0000","52","8","90"
1422456478321,"0","7","7","18","-38","3","s0000","54","7","91"
1422456478415,"0","7","7","18","-38","3","s0000","51","8","88"
1422456478521,"0","7","6","18","-38","3","s0000","53","7","90"
1422456478612,"0","8","8","18","-38","3","s0000","52","8","89"
1422456478718,"0","7","7","18","-38","3","s0000","54","7","91"
1422456478812,"0","8","7","18","-38","3","s0000","52","8","89"
1422456478923,"0","7","7","18","-38","3","s0000","54","7","91"
1422456479013,"0","8","7","18","-38","3","s0000","52","8","89"
1422456479119,"0","7","7","18","-38","3","s0000","54","7","90"
1422456479226,"0","8","7","18","-38","3","s0000","55","8","92"
