
1422982946557,"1023","23","23","255","0","1","s0000","70","23","106"
1422982946663,"1023","23","23","255","0","1","s0000","66","22","100"
1422982946753,"1023","24","24","255","0","1","s0000","67","24","103"
1422982946876,"103","23","22","255","0","1","s0000","71","22","105"
1422982946958,"103","26","26","255","0","1","s0000","67","25","104"
1422982947065,"39","8","7","255","1","2","s0000","56","7","97"
1422982947159,"39","7","7","255","1","2","s0000","56","6","98"
1422982947265,"39","6","6","255","1","2","s0000","55","6","93"
1422982947359,"39","7","7","255","1","2","s0000","55","6","95"
1422982947466,"39","6","6","255","1","2","s0000","53","6","90"
1422982947556,"39","7","7","255","1","2","s0000","56","6","94"
1422982947666,"40","6","6","255","1","2","s0000","55","6","91"
1422982947757,"40","7","7","255","1","2","s0000","55","7","93"
1422982947867,"40","6","6","255","1","2","s0000","54","6","90"
1422982947957,"40","7","7","255","1","2","s0000","56","6","94"
1422982948064,"40","6","6","255","1","2","s0000","54","6","90"
1422982948170,"40","7","7","255","1","2","s0000","58","6","96"
1422982948261,"40","7","7","255","1","2","s0000","52","7","88"
1422982948371,"41","6","6","255","1","2","s0000","57","5","95"
1422982948465,"41","7","6","255","1","2","s0000","51","6","87"
1422982948568,"41","7","6","255","1","2","s0000","56","6","94"
1422982948662,"41","7","7","255","1","2","s0000","53","6","90"
1422982948768,"41","6","6","255","1","2","s0000","56","6","93"
1422982948859,"41","8","7","255","1","2","s0000","54","7","91"
1422982948969,"41","6","6","255","1","2","s0000","54","6","91"
1422982949076,"42","6","6","255","1","2","s0000","59","6","97"
1422982949166,"42","6","6","255","1","2","s0000","51","5","89"
1422982949272,"42","6","6","255","1","2","s0000","59","6","97"
1422982949366,"42","7","7","255","1","2","s0000","51","6","87"
1422982949473,"42","7","6","255","1","2","s0000","59","6","96"
1422982949567,"42","7","7","255","1","2","s0000","52","6","88"
1422982949674,"42","6","6","255","1","2","s0000","58","6","96"
1422982949768,"43","7","7","255","1","2","s0000","52","6","90"
1422982949874,"43","6","6","255","1","2","s0000","58","6","96"
1422982949968,"43","6","6","255","1","2","s0000","51","6","88"
1422982950075,"43","6","6","255","1","2","s0000","58","6","95"
1422982950169,"43","7","7","255","1","2","s0000","52","7","89"
1422982950276,"44","7","6","255","1","2","s0000","58","6","96"
1422982950366,"44","7","6","255","1","2","s0000","51","6","88"
1422982950472,"44","6","6","255","1","2","s0000","59","6","96"
1422982950566,"44","7","7","255","1","2","s0000","53","6","89"
1422982950673,"44","7","7","255","1","2","s0000","58","6","96"
1422982950763,"44","7","7","255","1","2","s0000","51","7","87"
1422982950870,"44","6","6","255","1","2","s0000","58","6","95"
1422982950980,"45","7","7","255","1","2","s0000","55","6","91"
1422982951070,"45","7","7","255","1","2","s0000","54","7","92"
1422982951181,"45","6","6","255","1","2","s0000","55","6","90"
1422982951271,"45","7","7","255","1","2","s0000","56","7","94"
1422982951377,"45","7","6","255","1","2","s0000","55","6","92"
1422982951467,"45","7","7","255","1","2","s0000","53","7","90"
1422982951578,"45","6","6","255","1","2","s0000","57","6","93"
1422982951672,"46","7","7","255","1","2","s0000","56","6","95"
1422982951779,"46","6","6","255","1","2","s0000","55","5","92"
1422982951873,"46","7","6","255","1","2","s0000","56","6","95"
1422982951971,"16","6","6","255","1","2","s0000","56","6","94"
1422982952077,"17","7","6","255","1","2","s0000","57","6","94"
1422982952184,"17","6","6","255","1","2","s0000","56","6","94"
1422982952274,"17","7","7","255","1","2","s0000","55","6","93"
1422982952381,"17","7","6","255","1","2","s0000","53","6","90"
1422982952475,"17","7","7","255","1","2","s0000","56","6","94"
1422982952582,"17","6","6","255","1","2","s0000","53","6","90"
1422982952676,"17","7","7","255","1","2","s0000","56","7","95"
1422982952778,"18","7","6","255","1","2","s0000","53","6","90"
1422982952872,"18","6","6","255","1","2","s0000","56","6","95"
1422982952979,"18","6","6","255","1","2","s0000","55","6","91"
1422982953085,"18","7","6","255","1","2","s0000","56","6","95"
1422982953176,"18","7","7","255","1","2","s0000","54","6","93"
1422982953282,"19","6","5","255","1","2","s0000","54","5","91"
1422982953376,"19","8","7","255","1","2","s0000","55","7","93"
1422982953482,"19","7","7","255","1","2","s0000","54","6","90"
1422982953573,"19","6","6","255","1","2","s0000","56","6","94"
1422982953679,"19","6","6","255","1","2","s0000","53","6","89"
1422982953786,"19","7","6","255","1","2","s0000","58","6","96"
1422982953880,"19","7","7","255","1","2","s0000","51","6","88"
1422982953986,"20","6","6","255","1","2","s0000","57","5","95"
1422982954080,"20","7","7","255","1","2","s0000","52","7","89"
1422982954187,"20","6","6","255","1","2","s0000","56","6","93"
1422982954277,"20","7","7","255","1","2","s0000","54","7","91"
1422982954384,"20","6","6","255","1","2","s0000","55","6","92"
1422982954478,"20","7","7","255","1","2","s0000","54","6","92"
1422982954584,"20","6","6","255","1","2","s0000","55","6","91"
1422982954691,"21","7","7","255","1","2","s0000","59","7","97"
1422982954781,"21","7","7","255","1","2","s0000","51","6","87"
1422982954888,"21","6","6","255","1","2","s0000","57","6","95"
1422982954977,"21","7","7","255","1","2","s0000","52","6","88"
1422982955088,"21","7","7","255","1","2","s0000","57","6","94"
1422982955178,"21","7","7","255","1","2","s0000","53","7","89"
1422982955285,"21","6","6","255","1","2","s0000","56","5","93"
1422982955391,"22","7","7","255","1","2","s0000","59","6","97"
1422982955485,"22","7","7","255","1","2","s0000","53","7","90"
1422982955592,"22","7","6","255","1","2","s0000","58","6","96"
1422982955682,"22","7","7","255","1","2","s0000","51","7","86"
1422982955788,"22","7","7","255","1","2","s0000","58","6","96"
1422982955878,"23","7","7","255","1","2","s0000","51","7","87"
1422982955985,"23","6","6","255","1","2","s0000","55","6","92"
1422982956092,"23","7","6","255","1","2","s0000","58","6","96"
1422982956186,"23","7","7","255","1","2","s0000","54","6","93"
1422982956292,"23","6","6","255","1","2","s0000","58","6","95"
1422982956382,"23","7","7","255","1","2","s0000","52","7","88"
1422982956493,"23","6","6","255","1","2","s0000","58","6","96"
1422982956583,"23","7","7","255","1","2","s0000","52","6","88"
1422982956690,"23","7","7","255","1","2","s0000","58","6","96"
1422982956796,"23","6","6","255","1","2","s0000","54","6","90"
1422982956890,"23","6","6","255","1","2","s0000","56","6","95"
1422982956997,"22","6","6","255","1","2","s0000","54","6","90"
1422982957087,"23","8","8","255","1","2","s0000","56","7","95"
1422982957193,"23","6","6","255","1","2","s0000","55","6","92"
1422982957288,"23","6","6","255","1","2","s0000","56","6","95"
1422982957394,"23","7","7","255","1","2","s0000","57","6","94"
1422982957500,"23","7","6","255","1","2","s0000","55","6","92"
1422982957591,"23","7","7","255","1","2","s0000","56","6","94"
1422982957701,"23","6","6","255","1","2","s0000","54","5","90"
1422982957791,"24","8","7","255","1","2","s0000","56","7","94"
1422982957898,"24","6","6","255","1","2","s0000","53","6","90"
1422982957992,"24","7","7","255","1","2","s0000","56","6","95"
1422982958099,"24","6","6","255","1","2","s0000","54","6","90"
1422982958193,"24","7","7","255","1","2","s0000","55","6","94"
1422982958299,"25","6","6","255","1","2","s0000","54","6","89"
1422982958406,"25","6","6","255","1","2","s0000","60","6","98"
1422982958500,"25","8","7","255","1","2","s0000","51","7","88"
1422982958606,"25","6","5","255","1","2","s0000","59","5","97"
1422982958697,"25","7","7","255","1","2","s0000","51","7","87"
1422982958807,"25","6","6","255","1","2","s0000","59","6","97"
1422982958897,"25","7","7","255","1","2","s0000","51","6","87"
1422982959004,"26","7","6","255","1","2","s0000","58","6","95"
1422982959098,"26","7","7","255","1","2","s0000","52","7","88"
1422982959204,"26","7","7","255","1","2","s0000","56","6","94"
1422982959307,"26","6","6","255","1","2","s0000","58","6","96"
1422982959401,"26","6","6","255","1","2","s0000","51","6","87"
1422982959507,"27","7","7","255","1","2","s0000","59","6","96"
1422982959598,"27","7","7","255","1","2","s0000","51","7","87"
1422982959704,"27","6","6","255","1","2","s0000","58","6","96"
