['"1416607462212"', '"1002"', '"518"', '"1001"', '"105"', '"13"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],11,483,0.054,0.000474821994715
['"1416607463207"', '"1014"', '"519"', '"1014"', '"105"', '"13"', '"2"', '"s0000"', '"507"', '"507"', '"508"'],12,495,0.057,0.000486025205323
['"1416607464215"', '"975"', '"519"', '"972"', '"95"', '"13"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],12,453,0.057,0.000497141465487
['"1416607465223"', '"989"', '"519"', '"986"', '"95"', '"14"', '"2"', '"s0000"', '"507"', '"507"', '"508"'],12,467,0.059,0.000513593236377
['"1416607466226"', '"1000"', '"520"', '"1000"', '"95"', '"14"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],13,480,0.061,0.000529893459324
['"1416607467226"', '"1012"', '"520"', '"1012"', '"95"', '"14"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],13,492,0.0635,0.000542266191226
['"1416607468237"', '"968"', '"520"', '"968"', '"85"', '"14"', '"5"', '"s0000"', '"508"', '"507"', '"509"'],13,448,0.0635,0.000554581297571
['"1416607469241"', '"979"', '"520"', '"976"', '"85"', '"14"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],13,456,0.064,0.000567759338473
['"1416607470252"', '"988"', '"521"', '"988"', '"85"', '"15"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],14,467,0.0655,0.000580169099593
['"1416607471248"', '"1000"', '"521"', '"1000"', '"85"', '"15"', '"2"', '"s0000"', '"508"', '"507"', '"508"'],14,479,0.068,0.000594059861011
['"1416607472263"', '"1012"', '"521"', '"1012"', '"85"', '"15"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],14,491,0.068,0.00060866558809
['"1416607473275"', '"1020"', '"522"', '"1018"', '"85"', '"15"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],15,496,0.0695,0.000621126418185
['"1416607474283"', '"964"', '"521"', '"962"', '"75"', '"15"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],14,441,0.07,0.000608568901673
['"1416607475282"', '"971"', '"521"', '"970"', '"75"', '"16"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],14,449,0.0695,0.00060605920615
['"1416607476277"', '"983"', '"522"', '"982"', '"75"', '"16"', '"2"', '"s0000"', '"507"', '"507"', '"508"'],15,460,0.074,0.00062019550595
['"1416607477289"', '"993"', '"522"', '"992"', '"75"', '"16"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],15,470,0.074,0.000634747579274
['"1416607478300"', '"999"', '"523"', '"998"', '"75"', '"16"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],16,475,0.075,0.00064444896149
['"1416607479296"', '"1005"', '"523"', '"1004"', '"75"', '"16"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],16,481,0.078,0.000651406238451
['"1416607480308"', '"1013"', '"523"', '"1012"', '"75"', '"17"', '"2"', '"s0000"', '"507"', '"507"', '"508"'],16,489,0.079,0.000660497819499
['"1416607481319"', '"957"', '"523"', '"956"', '"65"', '"17"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],16,433,0.079,0.000686665182211
['"1416607482318"', '"964"', '"524"', '"963"', '"65"', '"17"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],17,439,0.0795,0.000694856721572
['"1416607483314"', '"970"', '"524"', '"969"', '"65"', '"17"', '"2"', '"s0000"', '"508"', '"507"', '"509"'],17,445,0.0815,0.00070313459959
['"1416607484330"', '"976"', '"524"', '"975"', '"65"', '"17"', '"2"', '"s0000"', '"508"', '"507"', '"508"'],17,451,0.083,0.000711962180445
['"1416607485342"', '"984"', '"524"', '"984"', '"65"', '"18"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],17,460,0.084,0.000722859230804
['"1416607486337"', '"992"', '"525"', '"992"', '"65"', '"18"', '"2"', '"s0000"', '"508"', '"507"', '"508"'],18,467,0.0855,0.000737765878328
['"1416607487344"', '"998"', '"525"', '"997"', '"65"', '"18"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],18,472,0.0875,0.000745817408119
['"1416607488356"', '"1004"', '"525"', '"1004"', '"65"', '"18"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],18,479,0.0885,0.000755097685428
['"1416607489351"', '"1009"', '"525"', '"1009"', '"65"', '"18"', '"2"', '"s0000"', '"507"', '"507"', '"509"'],18,484,0.088,0.000764571975503
['"1416607490363"', '"1016"', '"526"', '"1016"', '"65"', '"19"', '"2"', '"s0000"', '"508"', '"508"', '"509"'],18,490,0.0888,0.000774466626571
