
"1416438724588","1023","45","45","255","0","1","s0000","69","44","97"
"1416438724641","1023","43","43","255","0","1","s0000","69","42","96"
"1416438724694","1023","43","43","255","0","1","s0000","71","42","99"
"1416438724743","1023","41","41","255","0","1","s0000","69","40","98"
"1416438724796","1023","43","43","255","0","1","s0000","70","42","98"
"1416438724890","1023","37","36","255","0","1","s0000","76","36","108"
"1416438724940","1023","44","44","255","0","1","s0000","71","43","104"
"1416438724993","1023","46","46","255","0","1","s0000","71","46","101"
"1416438725042","1023","43","42","255","0","1","s0000","70","42","100"
"1416438725095","1023","43","43","255","0","1","s0000","70","43","99"
"1416438725145","1023","45","45","255","0","1","s0000","70","44","97"
"1416438725194","1023","46","46","255","0","1","s0000","70","45","98"
"1416438725247","1023","42","42","255","0","1","s0000","70","41","99"
"1416438725296","1023","44","44","255","0","1","s0000","70","43","97"
"1416438725345","1023","44","44","255","0","1","s0000","70","43","98"
"1416438725399","1023","42","42","255","0","1","s0000","71","41","98"
"1416438725448","1023","42","42","255","0","1","s0000","70","41","98"
"1416438725497","1023","44","43","255","0","1","s0000","70","43","97"
"1416438725550","1023","44","44","255","0","1","s0000","70","43","98"
"1416438725599","1023","45","45","255","0","1","s0000","70","44","98"
"1416438725648","1023","42","42","255","0","1","s0000","70","41","98"
"1416438725702","1023","43","43","255","0","1","s0000","70","42","98"
"1416438725751","1023","45","44","255","0","1","s0000","69","44","98"
"1416438725800","1023","45","45","255","0","1","s0000","70","44","98"
"1416438725849","1023","42","42","255","0","1","s0000","70","41","97"
"1416438725898","1023","43","42","255","0","1","s0000","69","42","97"
"1416438725951","1023","44","43","255","0","1","s0000","69","43","97"
"1416438726001","1023","44","44","255","0","1","s0000","70","44","97"
"1416438726050","1023","45","45","255","0","1","s0000","69","44","96"
"1416438726103","1023","42","41","255","0","1","s0000","69","41","96"
"1416438726152","1023","43","42","255","0","1","s0000","69","42","97"
"1416438726205","1023","44","44","255","0","1","s0000","69","43","96"
"1416438726254","1023","45","44","255","0","1","s0000","69","44","96"
"1416438726304","1023","42","42","255","0","1","s0000","69","42","97"
"1416438726357","1023","43","43","255","0","1","s0000","69","42","96"
"1416438726406","1023","44","43","255","0","1","s0000","69","43","96"
"1416438726455","1023","45","45","255","0","1","s0000","68","44","96"
"1416438726504","1023","42","41","255","0","1","s0000","69","41","96"
"1416438726557","1023","42","42","255","0","1","s0000","69","41","97"
"1416438726607","1023","44","43","255","0","1","s0000","69","43","96"
"1416438726656","1023","45","45","255","0","1","s0000","69","44","96"
"1416438726705","1023","46","46","255","0","1","s0000","69","45","95"
"1416438726758","1023","42","42","255","0","1","s0000","69","41","96"
"1416438726807","1023","43","43","255","0","1","s0000","69","42","96"
"1416438726857","1023","44","44","255","0","1","s0000","69","43","96"
"1416438726910","1023","45","45","255","0","1","s0000","69","44","96"
"1416438726959","1023","43","43","255","0","1","s0000","69","42","95"
"1416438727008","1023","43","43","255","0","1","s0000","70","42","96"
"1416438727062","1023","44","44","255","0","1","s0000","69","43","96"
"1416438727111","1023","45","45","255","0","1","s0000","69","44","96"
"1416438727160","1023","41","41","255","0","1","s0000","69","41","96"
"1416438727213","1023","43","42","255","0","1","s0000","69","42","96"
"1416438727263","1023","44","43","255","0","1","s0000","69","43","97"
"1416438727311","1023","45","44","255","0","1","s0000","69","44","96"
